Curvature,slap,ApproxSLap,GripFactor
0.00013472,2828.436655,2828,1.000
0.000136506,2829.43681,2829,1.000
0.000138292,2830.436964,2830,1.000
0.000140078,2831.437119,2831,1.000
0.000141864,2832.437273,2832,1.000
0.00014365,2833.437427,2833,1.000
0.000145092,2834.437582,2834,1.000
0.000146422,2835.437736,2835,1.000
0.000147751,2836.437891,2836,1.000
0.000149081,2837.438045,2837,1.000
0.000151173,2838.438199,2838,1.000
0.000154092,2839.438354,2839,1.000
0.000157011,2840.438508,2840,1.000
0.00015993,2841.438663,2841,1.000
0.000162771,2842.438817,2842,1.000
0.000165311,2843.438971,2843,1.000
0.000167851,2844.439126,2844,1.000
0.000170391,2845.43928,2845,1.000
0.000172931,2846.439435,2846,1.000
0.00017547,2847.439589,2847,1.000
0.00017801,2848.439743,2848,1.000
0.00018055,2849.439898,2849,1.000
0.00018309,2850.440052,2850,1.000
0.000185234,2851.440207,2851,1.000
0.000187168,2852.440361,2852,1.000
0.000189102,2853.440515,2853,1.000
0.000191036,2854.44067,2854,1.000
0.000193597,2855.440824,2855,1.000
0.000197166,2856.440979,2856,1.000
0.000200736,2857.441133,2857,1.000
0.000204305,2858.441288,2858,1.000
0.000207896,2859.441442,2859,1.000
0.000211621,2860.441596,2860,1.000
0.000215345,2861.441751,2861,1.000
0.00021907,2862.441905,2862,1.000
0.000222794,2863.44206,2863,1.000
0.000226519,2864.442214,2864,1.000
0.000230244,2865.442368,2865,1.000
0.000233968,2866.442523,2866,1.000
0.000237693,2867.442677,2867,1.000
0.000241285,2868.442832,2868,1.000
0.000244801,2869.442986,2869,1.000
0.000248318,2870.44314,2870,1.000
0.000251835,2871.443295,2871,1.000
0.000256273,2872.443449,2872,1.000
0.000262129,2873.443604,2873,1.000
0.000267985,2874.443758,2874,1.000
0.000273841,2875.443912,2875,1.000
0.000279759,2876.444067,2876,1.000
0.000285935,2877.444221,2877,1.000
0.00029211,2878.444376,2878,1.000
0.000298286,2879.44453,2879,1.000
0.000304461,2880.444684,2880,1.000
0.000310637,2881.444839,2881,1.000
0.000316813,2882.444993,2882,1.000
0.000322988,2883.445148,2883,1.000
0.000329164,2884.445302,2884,1.000
0.000335102,2885.445456,2885,1.000
0.000340976,2886.445611,2886,1.000
0.00034685,2887.445765,2887,1.000
0.000352723,2888.44592,2888,1.000
0.000360068,2889.446074,2889,1.000
0.000368435,2890.446228,2890,1.000
0.000376801,2891.446383,2891,1.000
0.000385167,2892.446537,2892,1.000
0.000393604,2893.446692,2893,1.000
0.000402127,2894.446846,2894,1.000
0.00041065,2895.447,2895,1.000
0.000419173,2896.447155,2896,1.000
0.000427696,2897.447309,2897,1.000
0.000436218,2898.447464,2898,1.000
0.000444741,2899.447618,2899,1.000
0.000453264,2900.447772,2900,1.000
0.00046172,2901.447927,2901,1.000
0.000469839,2902.448081,2902,1.000
0.000477957,2903.448236,2903,1.000
0.000486075,2904.44839,2904,1.000
0.00049426,2905.448545,2905,1.000
0.000504825,2906.448699,2906,1.000
0.000515389,2907.448853,2907,1.000
0.000525953,2908.449008,2908,1.000
0.000536517,2909.449162,2909,1.000
0.000548185,2910.449317,2910,1.000
0.000559904,2911.449471,2911,1.000
0.000571623,2912.449625,2912,1.000
0.000583342,2913.44978,2913,1.000
0.000595061,2914.449934,2914,1.000
0.00060678,2915.450089,2915,1.000
0.000618499,2916.450243,2916,1.000
0.000630218,2917.450397,2917,1.000
0.000642413,2918.450552,2918,1.000
0.000654721,2919.450706,2919,1.000
0.00066703,2920.450861,2920,1.000
0.000679338,2921.451015,2921,1.000
0.000695271,2922.451169,2922,1.000
0.000712488,2923.451324,2923,1.000
0.000729705,2924.451478,2924,1.000
0.000746921,2925.451633,2925,1.000
0.000764325,2926.451787,2926,1.000
0.000781795,2927.451941,2927,1.000
0.000799266,2928.452096,2928,1.000
0.000816736,2929.45225,2929,1.000
0.000834206,2930.452405,2930,1.000
0.000851676,2931.452559,2931,1.000
0.000869146,2932.452713,2932,1.000
0.000886616,2933.452868,2933,1.000
0.000903602,2934.453022,2934,1.000
0.000920413,2935.453177,2935,1.000
0.000937224,2936.453331,2936,1.000
0.000954035,2937.453485,2937,1.000
0.000973655,2938.45364,2938,1.000
0.000994261,2939.453794,2939,1.000
0.001014866,2940.453949,2940,1.000
0.001035472,2941.454103,2941,1.000
0.00105791,2942.454257,2942,1.000
0.001080787,2943.454412,2943,1.000
0.001103664,2944.454566,2944,1.000
0.001126541,2945.454721,2945,1.000
0.001149418,2946.454875,2946,1.000
0.001172294,2947.455029,2947,1.000
0.001195171,2948.455184,2948,1.000
0.001218048,2949.455338,2949,1.000
0.001242283,2950.455493,2950,1.000
0.001266606,2951.455647,2951,1.000
0.001290929,2952.455802,2952,1.000
0.001315422,2953.455956,2953,1.000
0.001354706,2954.45611,2954,1.000
0.001393991,2955.456265,2955,1.000
0.001433275,2956.456419,2956,1.000
0.001472118,2957.456574,2957,1.000
0.001507912,2958.456728,2958,1.000
0.001543707,2959.456882,2959,1.000
0.001579501,2960.457037,2960,1.000
0.001615296,2961.457191,2961,1.000
0.00165109,2962.457346,2962,1.000
0.001686884,2963.4575,2963,1.000
0.001722679,2964.457654,2964,1.000
0.001755395,2965.457809,2965,1.000
0.001782454,2966.457963,2966,1.000
0.001809512,2967.458118,2967,1.000
0.00183657,2968.458272,2968,1.000
0.001862112,2969.458426,2969,1.000
0.001885963,2970.458581,2970,1.000
0.001909814,2971.458735,2971,1.000
0.001933665,2972.45889,2972,1.000
0.001942826,2973.459044,2973,1.000
0.001942485,2974.459198,2974,1.000
0.001942144,2975.459353,2975,1.000
0.001941804,2976.459507,2976,1.000
0.001941463,2977.459662,2977,1.000
0.001941122,2978.459816,2978,1.000
0.001940782,2979.45997,2979,1.000
0.001940441,2980.460125,2980,1.000
0.001923179,2981.460279,2981,1.000
0.001903412,2982.460434,2982,1.000
0.001883646,2983.460588,2983,1.000
0.001863812,2984.460742,2984,1.000
0.001827419,2985.460897,2985,1.000
0.001791026,2986.461051,2986,1.000
0.001754634,2987.461206,2987,1.000
0.001718697,2988.46136,2988,1.000
0.00168603,2989.461514,2989,1.000
0.001653363,2990.461669,2990,1.000
0.001620696,2991.461823,2991,1.000
0.001588029,2992.461978,2992,1.000
0.001555362,2993.462132,2993,1.000
0.001522696,2994.462286,2994,1.000
0.001490029,2995.462441,2995,1.000
0.001459925,2996.462595,2996,1.000
0.001434545,2997.46275,2997,1.000
0.001409164,2998.462904,2998,1.000
0.001383784,2999.463059,2999,1.000
0.001357115,3000.463213,3000,1.000
0.001328977,3001.463367,3001,1.000
0.001300839,3002.463522,3002,1.000
0.001272701,3003.463676,3003,1.000
0.001247215,3004.463831,3004,1.000
0.001224016,3005.463985,3005,1.000
0.001200816,3006.464139,3006,1.000
0.001177616,3007.464294,3007,1.000
0.001154416,3008.464448,3008,1.000
0.001131216,3009.464603,3009,1.000
0.001108016,3010.464757,3010,1.000
0.001084816,3011.464911,3011,1.000
0.001065248,3012.465066,3012,1.000
0.00104747,3013.46522,3013,1.000
0.001029692,3014.465375,3014,1.000
0.001011914,3015.465529,3015,1.000
0.00098979,3016.465683,3016,1.000
0.000966071,3017.465838,3017,1.000
0.000942353,3018.465992,3018,1.000
0.000918635,3019.466147,3019,1.000
0.000898157,3020.466301,3020,1.000
0.000878895,3021.466455,3021,1.000
0.000859632,3022.46661,3022,1.000
0.000840369,3023.466764,3023,1.000
0.000821107,3024.466919,3024,1.000
0.000801844,3025.467073,3025,1.000
0.000782582,3026.467227,3026,1.000
0.000763319,3027.467382,3027,1.000
0.00074795,3028.467536,3028,1.000
0.000734188,3029.467691,3029,1.000
0.000720426,3030.467845,3030,1.000
0.000706663,3031.467999,3031,1.000
0.000690792,3032.468154,3032,1.000
0.000674012,3033.468308,3033,1.000
0.000657231,3034.468463,3034,1.000
0.00064045,3035.468617,3035,1.000
0.000626192,3036.468771,3036,1.000
0.000613577,3037.468926,3037,1.000
0.000600961,3038.46908,3038,1.000
0.000588346,3039.469235,3039,1.000
0.00057573,3040.469389,3040,1.000
0.000563115,3041.469543,3041,1.000
0.000550499,3042.469698,3042,1.000
0.000537884,3043.469852,3043,1.000
0.000527119,3044.470007,3044,1.000
0.000518964,3045.470161,3045,1.000
0.000510808,3046.470316,3046,1.000
0.000502653,3047.47047,3047,1.000
0.000493642,3048.470624,3048,1.000
0.000482796,3049.470779,3049,1.000
0.00047195,3050.470933,3050,1.000
0.000461104,3051.471088,3051,1.000
0.000450548,3052.471242,3052,1.000
0.000441788,3053.471396,3053,1.000
0.000433029,3054.471551,3054,1.000
0.00042427,3055.471705,3055,1.000
0.00041551,3056.47186,3056,1.000
0.000406751,3057.472014,3057,1.000
0.000397992,3058.472168,3058,1.000
0.000389232,3059.472323,3059,1.000
0.000380473,3060.472477,3060,1.000
0.000373802,3061.472632,3061,1.000
0.000367741,3062.472786,3062,1.000
0.000361679,3063.47294,3063,1.000
0.000355618,3064.473095,3064,1.000
0.000348071,3065.473249,3065,1.000
0.000339501,3066.473404,3066,1.000
0.00033093,3067.473558,3067,1.000
0.00032236,3068.473712,3068,1.000
0.000314495,3069.473867,3069,1.000
0.000308025,3070.474021,3070,1.000
0.000301555,3071.474176,3071,1.000
0.000295085,3072.47433,3072,1.000
0.000288615,3073.474484,3073,1.000
0.000282145,3074.474639,3074,1.000
0.000275675,3075.474793,3075,1.000
0.000269205,3076.474948,3076,1.000
0.000262736,3077.475102,3077,1.000
0.0002584,3078.475256,3078,1.000
0.000254531,3079.475411,3079,1.000
0.000250662,3080.475565,3080,1.000
0.000246793,3081.47572,3081,1.000
0.000242158,3082.475874,3082,1.000
0.000236929,3083.476028,3083,1.000
0.0002317,3084.476183,3084,1.000
0.000226471,3085.476337,3085,1.000
0.000221637,3086.476492,3086,1.000
0.000218004,3087.476646,3087,1.000
0.000214371,3088.4768,3088,1.000
0.000210738,3089.476955,3089,1.000
0.000207105,3090.477109,3090,1.000
0.000203472,3091.477264,3091,1.000
0.000199839,3092.477418,3092,1.000
0.000196206,3093.477573,3093,1.000
0.000192573,3094.477727,3094,1.000
0.000190044,3095.477881,3095,1.000
0.000188217,3096.478036,3096,1.000
0.000186389,3097.47819,3097,1.000
0.000184561,3098.478345,3098,1.000
0.000182245,3099.478499,3099,1.000
0.00017877,3100.478653,3100,1.000
0.000175294,3101.478808,3101,1.000
0.000171819,3102.478962,3102,1.000
0.000168344,3103.479117,3103,1.000
0.000165704,3104.479271,3104,1.000
0.000163133,3105.479425,3105,1.000
0.000160561,3106.47958,3106,1.000
0.00015799,3107.479734,3107,1.000
0.000155419,3108.479889,3108,1.000
0.000152847,3109.480043,3109,1.000
0.000150276,3110.480197,3110,1.000
0.000147704,3111.480352,3111,1.000
0.000145363,3112.480506,3112,1.000
0.000144082,3113.480661,3113,1.000
0.0001428,3114.480815,3114,1.000
0.000141519,3115.480969,3115,1.000
0.000140237,3116.481124,3116,1.000
0.000137717,3117.481278,3117,1.000
0.000134902,3118.481433,3118,1.000
0.000132087,3119.481587,3119,1.000
0.000129272,3120.481741,3120,1.000
0.000126815,3121.481896,3121,1.000
0.000124924,3122.48205,3122,1.000
0.000123032,3123.482205,3123,1.000
0.00012114,3124.482359,3124,1.000
0.000119249,3125.482513,3125,1.000
0.000117357,3126.482668,3126,1.000
0.000115465,3127.482822,3127,1.000
0.000113573,3128.482977,3128,1.000
0.000111682,3129.483131,3129,1.000
0.000110462,3130.483285,3130,1.000
0.000109796,3131.48344,3131,1.000
0.00010913,3132.483594,3132,1.000
0.000108465,3133.483749,3133,1.000
0.000107632,3134.483903,3134,1.000
0.000105671,3135.484057,3135,1.000
0.00010371,3136.484212,3136,1.000
0.000101749,3137.484366,3137,1.000
9.97881E-05,3138.484521,3138,1.000
9.82439E-05,3139.484675,3139,1.000
9.69018E-05,3140.48483,3140,1.000
9.55597E-05,3141.484984,3141,1.000
9.42176E-05,3142.485138,3142,1.000
9.28755E-05,3143.485293,3143,1.000
9.15334E-05,3144.485447,3144,1.000
9.01913E-05,3145.485602,3145,1.000
8.88492E-05,3146.485756,3146,1.000
8.75071E-05,3147.48591,3147,1.000
8.68283E-05,3148.486065,3148,1.000
8.6359E-05,3149.486219,3149,1.000
8.58896E-05,3150.486374,3150,1.000
8.54202E-05,3151.486528,3151,1.000
8.46404E-05,3152.486682,3152,1.000
8.31519E-05,3153.486837,3153,1.000
8.16633E-05,3154.486991,3154,1.000
8.01748E-05,3155.487146,3155,1.000
7.86862E-05,3156.4873,3156,1.000
7.76019E-05,3157.487454,3157,1.000
7.66093E-05,3158.487609,3158,1.000
7.56167E-05,3159.487763,3159,1.000
7.46241E-05,3160.487918,3160,1.000
7.36315E-05,3161.488072,3161,1.000
7.26389E-05,3162.488226,3162,1.000
7.16463E-05,3163.488381,3163,1.000
7.06537E-05,3164.488535,3164,1.000
6.96611E-05,3165.48869,3165,1.000
6.92036E-05,3166.488844,3166,1.000
6.88528E-05,3167.488998,3167,1.000
6.8502E-05,3168.489153,3168,1.000
6.81512E-05,3169.489307,3169,1.000
6.75985E-05,3170.489462,3170,1.000
6.66606E-05,3171.489616,3171,1.000
6.57227E-05,3172.48977,3172,1.000
6.47849E-05,3173.489925,3173,1.000
6.3847E-05,3174.490079,3174,1.000
6.30979E-05,3175.490234,3175,1.000
6.23906E-05,3176.490388,3176,1.000
6.16833E-05,3177.490542,3177,1.000
6.0976E-05,3178.490697,3178,1.000
6.02687E-05,3179.490851,3179,1.000
5.95614E-05,3180.491006,3180,1.000
5.88541E-05,3181.49116,3181,1.000
5.81467E-05,3182.491314,3182,1.000
5.74394E-05,3183.491469,3183,1.000
5.6952E-05,3184.491623,3184,1.000
5.65316E-05,3185.491778,3185,1.000
5.61112E-05,3186.491932,3186,1.000
5.56908E-05,3187.492087,3187,1.000
5.52306E-05,3188.492241,3188,1.000
5.46454E-05,3189.492395,3189,1.000
5.40602E-05,3190.49255,3190,1.000
5.3475E-05,3191.492704,3191,1.000
5.28897E-05,3192.492859,3192,1.000
5.23614E-05,3193.493013,3193,1.000
5.18596E-05,3194.493167,3194,1.000
5.13578E-05,3195.493322,3195,1.000
5.08561E-05,3196.493476,3196,1.000
5.03543E-05,3197.493631,3197,1.000
4.98525E-05,3198.493785,3198,1.000
4.93507E-05,3199.493939,3199,1.000
4.88489E-05,3200.494094,3200,1.000
4.83472E-05,3201.494248,3201,1.000
4.7849E-05,3202.494403,3202,1.000
4.73537E-05,3203.494557,3203,1.000
4.68585E-05,3204.494711,3204,1.000
4.63632E-05,3205.494866,3205,1.000
4.58676E-05,3206.49502,3206,1.000
4.52953E-05,3207.495175,3207,1.000
4.47229E-05,3208.495329,3208,1.000
4.41505E-05,3209.495483,3209,1.000
4.35781E-05,3210.495638,3210,1.000
4.30338E-05,3211.495792,3211,1.000
4.25288E-05,3212.495947,3212,1.000
4.20237E-05,3213.496101,3213,1.000
4.15186E-05,3214.496255,3214,1.000
4.10135E-05,3215.49641,3215,1.000
4.05085E-05,3216.496564,3216,1.000
4.00034E-05,3217.496719,3217,1.000
3.94983E-05,3218.496873,3218,1.000
3.89932E-05,3219.497027,3219,1.000
3.84788E-05,3220.497182,3220,1.000
3.79351E-05,3221.497336,3221,1.000
3.73915E-05,3222.497491,3222,1.000
3.68479E-05,3223.497645,3223,1.000
3.63043E-05,3224.497799,3224,1.000
3.58248E-05,3225.497954,3225,1.000
3.53785E-05,3226.498108,3226,1.000
3.49323E-05,3227.498263,3227,1.000
3.44861E-05,3228.498417,3228,1.000
3.40413E-05,3229.498572,3229,1.000
3.36215E-05,3230.498726,3230,1.000
3.32016E-05,3231.49888,3231,1.000
3.27818E-05,3232.499035,3232,1.000
3.2362E-05,3233.499189,3233,1.000
3.19421E-05,3234.499344,3234,1.000
3.15223E-05,3235.499498,3235,1.000
3.11025E-05,3236.499652,3236,1.000
3.06826E-05,3237.499807,3237,1.000
3.02628E-05,3238.499961,3238,1.000
2.97523E-05,3239.500116,3240,1.000
2.92261E-05,3240.50027,3241,1.000
2.86999E-05,3241.500424,3242,1.000
2.81737E-05,3242.500579,3243,1.000
2.77125E-05,3243.500733,3244,1.000
2.74445E-05,3244.500888,3245,1.000
2.71765E-05,3245.501042,3246,1.000
2.69085E-05,3246.501196,3247,1.000
2.66404E-05,3247.501351,3248,1.000
2.63761E-05,3248.501505,3249,1.000
2.61138E-05,3249.50166,3250,1.000
2.58515E-05,3250.501814,3251,1.000
2.55893E-05,3251.501968,3252,1.000
2.5327E-05,3252.502123,3253,1.000
2.50647E-05,3253.502277,3254,1.000
2.48024E-05,3254.502432,3255,1.000
2.45401E-05,3255.502586,3256,1.000
2.42778E-05,3256.50274,3257,1.000
2.39469E-05,3257.502895,3258,1.000
2.35264E-05,3258.503049,3259,1.000
2.31059E-05,3259.503204,3260,1.000
2.26855E-05,3260.503358,3261,1.000
2.2265E-05,3261.503512,3262,1.000
2.20847E-05,3262.503667,3263,1.000
2.19542E-05,3263.503821,3264,1.000
2.18237E-05,3264.503976,3265,1.000
2.16932E-05,3265.50413,3266,1.000
2.15534E-05,3266.504284,3267,1.000
2.13817E-05,3267.504439,3268,1.000
2.12101E-05,3268.504593,3269,1.000
2.10384E-05,3269.504748,3270,1.000
2.08668E-05,3270.504902,3271,1.000
2.06951E-05,3271.505056,3272,1.000
2.05235E-05,3272.505211,3273,1.000
2.03518E-05,3273.505365,3274,1.000
2.01802E-05,3274.50552,3275,1.000
2.00046E-05,3275.505674,3276,1.000
1.96376E-05,3276.505829,3277,1.000
1.92705E-05,3277.505983,3278,1.000
1.89034E-05,3278.506137,3279,1.000
1.85363E-05,3279.506292,3280,1.000
1.82458E-05,3280.506446,3281,1.000
1.80619E-05,3281.506601,3282,1.000
1.7878E-05,3282.506755,3283,1.000
1.76941E-05,3283.506909,3284,1.000
1.75102E-05,3284.507064,3285,1.000
1.73054E-05,3285.507218,3286,1.000
1.70962E-05,3286.507373,3287,1.000
1.68869E-05,3287.507527,3288,1.000
1.66776E-05,3288.507681,3289,1.000
1.64683E-05,3289.507836,3290,1.000
1.62591E-05,3290.50799,3291,1.000
1.60498E-05,3291.508145,3292,1.000
1.58405E-05,3292.508299,3293,1.000
1.56313E-05,3293.508453,3294,1.000
1.53374E-05,3294.508608,3295,1.000
1.49954E-05,3295.508762,3296,1.000
1.46534E-05,3296.508917,3297,1.000
1.43114E-05,3297.509071,3298,1.000
1.39784E-05,3298.509225,3299,1.000
1.38375E-05,3299.50938,3300,1.000
1.36965E-05,3300.509534,3301,1.000
1.35556E-05,3301.509689,3302,1.000
1.34146E-05,3302.509843,3303,1.000
1.32833E-05,3303.509997,3304,1.000
1.31628E-05,3304.510152,3305,1.000
1.30423E-05,3305.510306,3306,1.000
1.29218E-05,3306.510461,3307,1.000
1.28014E-05,3307.510615,3308,1.000
1.26809E-05,3308.510769,3309,1.000
1.25604E-05,3309.510924,3310,1.000
1.24399E-05,3310.511078,3311,1.000
1.23195E-05,3311.511233,3312,1.000
1.21691E-05,3312.511387,3313,1.000
1.19522E-05,3313.511541,3314,1.000
1.17354E-05,3314.511696,3315,1.000
1.15185E-05,3315.51185,3316,1.000
1.13016E-05,3316.512005,3317,1.000
1.11223E-05,3317.512159,3318,1.000
1.09565E-05,3318.512313,3319,1.000
1.07908E-05,3319.512468,3320,1.000
1.0625E-05,3320.512622,3321,1.000
1.0466E-05,3321.512777,3322,1.000
1.03385E-05,3322.512931,3323,1.000
1.0211E-05,3323.513086,3324,1.000
1.00836E-05,3324.51324,3325,1.000
9.95607E-06,3325.513394,3326,1.000
9.82858E-06,3326.513549,3327,1.000
9.70109E-06,3327.513703,3328,1.000
9.5736E-06,3328.513858,3329,1.000
9.44612E-06,3329.514012,3330,1.000
9.31758E-06,3330.514166,3331,1.000
9.17329E-06,3331.514321,3332,1.000
9.02899E-06,3332.514475,3333,1.000
8.8847E-06,3333.51463,3334,1.000
8.7404E-06,3334.514784,3335,1.000
8.57233E-06,3335.514938,3336,1.000
8.38102E-06,3336.515093,3337,1.000
8.18971E-06,3337.515247,3338,1.000
7.99839E-06,3338.515402,3339,1.000
7.80708E-06,3339.515556,3340,1.000
7.6687E-06,3340.51571,3341,1.000
7.53164E-06,3341.515865,3342,1.000
7.39457E-06,3342.516019,3343,1.000
7.25751E-06,3343.516174,3344,1.000
7.12045E-06,3344.516328,3345,1.000
6.98338E-06,3345.516482,3346,1.000
6.84632E-06,3346.516637,3347,1.000
6.70926E-06,3347.516791,3348,1.000
6.5722E-06,3348.516946,3349,1.000
6.48629E-06,3349.5171,3350,1.000
6.40515E-06,3350.517254,3351,1.000
6.324E-06,3351.517409,3352,1.000
6.24286E-06,3352.517563,3353,1.000
6.14767E-06,3353.517718,3354,1.000
6.03E-06,3354.517872,3355,1.000
5.91233E-06,3355.518026,3356,1.000
5.79466E-06,3356.518181,3357,1.000
5.67699E-06,3357.518335,3358,1.000
5.62821E-06,3358.51849,3359,1.000
5.58803E-06,3359.518644,3360,1.000
5.54786E-06,3360.518798,3361,1.000
5.50769E-06,3361.518953,3362,1.000
5.46751E-06,3362.519107,3363,1.000
5.42734E-06,3363.519262,3364,1.000
5.38716E-06,3364.519416,3365,1.000
5.34699E-06,3365.51957,3366,1.000
5.30681E-06,3366.519725,3367,1.000
5.33095E-06,3367.519879,3368,1.000
5.36251E-06,3368.520034,3369,1.000
5.39408E-06,3369.520188,3370,1.000
5.42565E-06,3370.520343,3371,1.000
5.39359E-06,3371.520497,3372,1.000
5.26624E-06,3372.520651,3373,1.000
5.13888E-06,3373.520806,3374,1.000
5.01153E-06,3374.52096,3375,1.000
4.88418E-06,3375.521115,3376,1.000
4.85404E-06,3376.521269,3377,1.000
4.82907E-06,3377.521423,3378,1.000
4.8041E-06,3378.521578,3379,1.000
4.77913E-06,3379.521732,3380,1.000
4.75416E-06,3380.521887,3381,1.000
4.72919E-06,3381.522041,3382,1.000
4.70422E-06,3382.522195,3383,1.000
4.67925E-06,3383.52235,3384,1.000
4.6609E-06,3384.522504,3385,1.000
4.77623E-06,3385.522659,3386,1.000
4.89156E-06,3386.522813,3387,1.000
5.0069E-06,3387.522967,3388,1.000
5.12223E-06,3388.523122,3389,1.000
5.1696E-06,3389.523276,3390,1.000
5.17089E-06,3390.523431,3391,1.000
5.17219E-06,3391.523585,3392,1.000
5.17348E-06,3392.523739,3393,1.000
5.18107E-06,3393.523894,3394,1.000
5.21323E-06,3394.524048,3395,1.000
5.24539E-06,3395.524203,3396,1.000
5.27755E-06,3396.524357,3397,1.000
5.30971E-06,3397.524511,3398,1.000
5.34187E-06,3398.524666,3399,1.000
5.37402E-06,3399.52482,3400,1.000
5.40618E-06,3400.524975,3401,1.000
5.43834E-06,3401.525129,3402,1.000
5.49758E-06,3402.525283,3403,1.000
5.59439E-06,3403.525438,3404,1.000
5.69119E-06,3404.525592,3405,1.000
5.788E-06,3405.525747,3406,1.000
5.87974E-06,3406.525901,3407,1.000
5.78542E-06,3407.526055,3408,1.000
5.69111E-06,3408.52621,3409,1.000
5.59679E-06,3409.526364,3410,1.000
5.50248E-06,3410.526519,3411,1.000
5.38473E-06,3411.526673,3412,1.000
5.25739E-06,3412.526827,3413,1.000
5.13005E-06,3413.526982,3414,1.000
5.00271E-06,3414.527136,3415,1.000
4.87538E-06,3415.527291,3416,1.000
4.74804E-06,3416.527445,3417,1.000
4.6207E-06,3417.5276,3418,1.000
4.49336E-06,3418.527754,3419,1.000
4.36856E-06,3419.527908,3420,1.000
4.2748E-06,3420.528063,3421,1.000
4.18103E-06,3421.528217,3422,1.000
4.08727E-06,3422.528372,3423,1.000
3.9935E-06,3423.528526,3424,1.000
3.78874E-06,3424.52868,3425,1.000
3.54866E-06,3425.528835,3426,1.000
3.30858E-06,3426.528989,3427,1.000
3.0685E-06,3427.529144,3428,1.000
2.87419E-06,3428.529298,3429,1.000
2.71974E-06,3429.529452,3430,1.000
2.56529E-06,3430.529607,3431,1.000
2.41084E-06,3431.529761,3432,1.000
2.2564E-06,3432.529916,3433,1.000
2.10195E-06,3433.53007,3434,1.000
1.9475E-06,3434.530224,3435,1.000
1.79305E-06,3435.530379,3436,1.000
1.6475E-06,3436.530533,3437,1.000
1.59687E-06,3437.530688,3438,1.000
1.54625E-06,3438.530842,3439,1.000
1.49562E-06,3439.530996,3440,1.000
1.445E-06,3440.531151,3441,1.000
1.43278E-06,3441.531305,3442,1.000
1.42673E-06,3442.53146,3443,1.000
1.42068E-06,3443.531614,3444,1.000
1.41463E-06,3444.531768,3445,1.000
1.34081E-06,3445.531923,3446,1.000
1.24396E-06,3446.532077,3447,1.000
1.1471E-06,3447.532232,3448,1.000
1.05024E-06,3448.532386,3449,1.000
9.53E-07,3449.53254,3450,1.000
8.57E-07,3450.532695,3451,1.000
7.60E-07,3451.532849,3452,1.000
6.63E-07,3452.533004,3453,1.000
5.00E-07,3453.533158,3454,1.000
2.75E-07,3454.533312,3455,1.000
5.08E-08,3455.533467,3456,1.000
-1.74E-07,3456.533621,3457,1.000
-6.71E-07,3457.533776,3458,1.000
-1.57462E-06,3458.53393,3459,1.000
-2.47873E-06,3459.534084,3460,1.000
-3.38284E-06,3460.534239,3461,1.000
-4.14933E-06,3461.534393,3462,1.000
-4.71762E-06,3462.534548,3463,1.000
-5.2859E-06,3463.534702,3464,1.000
-5.85419E-06,3464.534857,3465,1.000
-6.42248E-06,3465.535011,3466,1.000
-6.99076E-06,3466.535165,3467,1.000
-7.55905E-06,3467.53532,3468,1.000
-8.12734E-06,3468.535474,3469,1.000
-8.48124E-06,3469.535629,3470,1.000
-8.54923E-06,3470.535783,3471,1.000
-8.61722E-06,3471.535937,3472,1.000
-8.68521E-06,3472.536092,3473,1.000
-8.60503E-06,3473.536246,3474,1.000
-8.33478E-06,3474.536401,3475,1.000
-8.06453E-06,3475.536555,3476,1.000
-7.79428E-06,3476.536709,3477,1.000
-7.12476E-06,3477.536864,3478,1.000
-6.17414E-06,3478.537018,3479,1.000
-5.22353E-06,3479.537173,3480,1.000
-4.27291E-06,3480.537327,3481,1.000
-3.3223E-06,3481.537481,3482,1.000
-2.37168E-06,3482.537636,3483,1.000
-1.42106E-06,3483.53779,3484,1.000
-4.70E-07,3484.537945,3485,1.000
8.01E-07,3485.538099,3486,1.000
2.1148E-06,3486.538253,3487,1.000
3.42847E-06,3487.538408,3488,1.000
4.73503E-06,3488.538562,3489,1.000
5.83219E-06,3489.538717,3490,1.000
6.92935E-06,3490.538871,3491,1.000
8.02652E-06,3491.539025,3492,1.000
8.29497E-06,3492.53918,3493,1.000
6.90077E-06,3493.539334,3494,1.000
5.50658E-06,3494.539489,3495,1.000
4.11239E-06,3495.539643,3496,1.000
2.7182E-06,3496.539797,3497,1.000
1.324E-06,3497.539952,3498,1.000
-7.02E-08,3498.540106,3499,1.000
-1.46438E-06,3499.540261,3500,1.000
-4.50012E-06,3500.540415,3501,1.000
-7.65558E-06,3501.540569,3502,1.000
-1.0811E-05,3502.540724,3503,1.000
-1.38669E-05,3503.540878,3504,1.000
-1.65927E-05,3504.541033,3505,1.000
-1.93184E-05,3505.541187,3506,1.000
-2.20442E-05,3506.541341,3507,1.000
-2.58063E-05,3507.541496,3508,1.000
-3.00268E-05,3508.54165,3509,1.000
-3.42473E-05,3509.541805,3510,1.000
-3.84678E-05,3510.541959,3511,1.000
-4.26883E-05,3511.542114,3512,1.000
-4.69088E-05,3512.542268,3513,1.000
-5.11293E-05,3513.542422,3514,1.000
-5.576E-05,3514.542577,3515,1.000
-6.06466E-05,3515.542731,3516,1.000
-6.55333E-05,3516.542886,3517,1.000
-6.97292E-05,3517.54304,3518,1.000
-6.56813E-05,3518.543194,3519,1.000
-6.16335E-05,3519.543349,3520,1.000
-5.75856E-05,3520.543503,3521,1.000
