X,Y,GripFactor
1393.763093,-714.8897924,1
1394.085741,-715.8363102,1
1394.403713,-716.7844093,1
1394.717526,-717.7338931,1
1395.027685,-718.6845773,1
1395.334676,-719.636289,1
1395.638966,-720.5888682,1
1395.940992,-721.5421677,1
1396.241167,-722.4960517,1
1396.539877,-723.4503956,1
1396.837477,-724.4050862,1
1397.134293,-725.3600207,1
1397.430621,-726.3151068,1
1397.72673,-727.2702612,1
1398.02286,-728.2254088,1
1398.319226,-729.1804831,1
1398.616021,-730.1354243,1
1398.913415,-731.0901792,1
1399.211564,-732.0446985,1
1399.510611,-732.998937,1
1399.810686,-733.9528525,1
1400.111908,-734.9064064,1
1400.414384,-735.8595634,1
1400.71821,-736.8122908,1
1401.023474,-737.7645583,1
1401.330264,-738.7163357,1
1401.638663,-739.6675926,1
1401.948753,-740.6182996,1
1402.260613,-741.5684274,1
1402.574319,-742.5179474,1
1402.889945,-743.4668312,1
1403.207559,-744.4150508,1
1403.52723,-745.3625795,1
1403.849015,-746.3093917,1
1404.17297,-747.2554641,1
1404.499138,-748.2007756,1
1404.827559,-749.1453071,1
1405.158261,-750.089042,1
1405.491267,-751.0319662,1
1405.826593,-751.9740681,1
1406.164241,-752.9153403,1
1406.504204,-753.855779,1
1406.846462,-754.7953847,1
1407.190989,-755.7341609,1
1407.537749,-756.6721145,1
1407.886697,-757.6092564,1
1408.237781,-758.5456,1
1408.590943,-759.481162,1
1408.94612,-760.415961,1
1409.303245,-761.3500172,1
1409.662252,-762.2833521,1
1410.023072,-763.2159873,1
1410.385638,-764.1479453,1
1410.749882,-765.0792486,1
1411.115737,-766.0099203,1
1411.483138,-766.939983,1
1411.852021,-767.8694587,1
1412.222326,-768.7983689,1
1412.593996,-769.7267336,1
1412.966977,-770.6545723,1
1413.341219,-771.5819036,1
1413.716672,-772.508745,1
1414.09329,-773.4351132,1
1414.471032,-774.3610241,1
1414.849856,-775.2864928,1
1415.229724,-776.2115337,1
1415.610598,-777.1361605,1
1415.992443,-778.0603866,1
1416.375226,-778.9842249,1
1416.758913,-779.907688,1
1417.143473,-780.830788,1
1417.528875,-781.7535368,1
1417.915089,-782.6759459,1
1418.302087,-783.5980264,1
1418.689841,-784.5197892,1
1419.078325,-785.4412449,1
1419.467512,-786.3624036,1
1419.857378,-787.2832753,1
1420.247898,-788.2038694,1
1420.639051,-789.124195,1
1421.030815,-790.0442608,1
1421.423169,-790.9640751,1
1421.816094,-791.8836458,1
1422.20957,-792.8029805,1
1422.603581,-793.7220864,1
1422.998109,-794.6409702,1
1423.393139,-795.5596383,1
1423.788656,-796.4780969,1
1424.184647,-797.3963516,1
1424.581096,-798.3144081,1
1424.977993,-799.2322714,1
1425.375324,-800.1499467,1
1425.773079,-801.0674384,1
1426.171246,-801.9847512,1
1426.569816,-802.9018892,1
1426.968778,-803.8188564,1
1427.368125,-804.7356565,1
1427.767847,-805.652293,1
1428.167936,-806.5687691,1
1428.568386,-807.4850879,1
1428.969188,-808.4012523,1
1429.370338,-809.3172649,1
1429.771828,-810.2331281,1
1430.173654,-811.1488443,1
1430.57581,-812.0644153,1
1430.978292,-812.9798433,1
1431.381095,-813.8951301,1
1431.784214,-814.8102776,1
1432.187645,-815.7252875,1
1432.591384,-816.6401617,1
1432.995427,-817.5549017,1
1433.39977,-818.4695094,1
1433.804408,-819.3839864,1
1434.209337,-820.2983344,1
1434.614554,-821.212555,1
1435.020054,-822.1266499,1
1435.425834,-823.0406206,1
1435.83189,-823.9544687,1
1436.238219,-824.8681956,1
1436.644817,-825.7818027,1
1437.051682,-826.6952912,1
1437.45881,-827.6086623,1
1437.866198,-828.5219173,1
1438.273845,-829.4350571,1
1438.681747,-830.3480827,1
1439.089903,-831.2609951,1
1439.49831,-832.173795,1
1439.906967,-833.086483,1
1440.315872,-833.9990599,1
1440.725024,-834.911526,1
1441.134422,-835.8238819,1
1441.544065,-836.7361277,1
1441.953953,-837.6482637,1
1442.364085,-838.5602899,1
1442.774461,-839.4722062,1
1443.185083,-840.3840121,1
1443.59595,-841.2957074,1
1444.007064,-842.2072912,1
1444.418427,-843.1187629,1
1444.83004,-844.0301216,1
1445.241906,-844.9413661,1
1445.654027,-845.8524952,1
1446.066406,-846.7635075,1
1446.479047,-847.6744014,1
1446.891952,-848.5851753,1
1447.305126,-849.4958273,1
1447.718573,-850.4063554,1
1448.132298,-851.3167575,1
1448.546304,-852.2270314,1
1448.960598,-853.1371748,1
1449.375183,-854.0471852,1
1449.790066,-854.9570602,1
1450.205251,-855.8667971,1
1450.620745,-856.776393,1
1451.036554,-857.6858451,1
1451.452683,-858.5951505,1
1451.869139,-859.5043063,1
1452.285928,-860.4133096,1
1452.703056,-861.3221574,1
1453.120529,-862.2308468,1
1453.538354,-863.1393743,1
1453.956539,-864.047736,1
1454.375094,-864.9559277,1
1454.794026,-865.8639451,1
1455.213346,-866.7717834,1
1455.633066,-867.6794372,1
1456.053198,-868.5869005,1
1456.473755,-869.4941663,1
1456.894756,-870.4012267,1
1457.316219,-871.3080723,1
1457.738166,-872.2146926,1
1458.160623,-873.1210755,1
1458.583618,-874.0272075,1
1459.007182,-874.9330738,1
1459.431348,-875.8386581,1
1459.856154,-876.7439427,1
1460.281638,-877.6489085,1
1460.707843,-878.5535348,1
1461.134815,-879.4577999,1
1461.562599,-880.3616806,1
1461.991247,-881.2651523,1
1462.42081,-882.1681892,1
1462.851341,-883.0707651,1
1463.282891,-883.9728537,1
1463.715515,-884.874428,1
1464.149266,-885.7754611,1
1464.584196,-886.6759253,1
1465.020358,-887.5757932,1
1465.457804,-888.475038,1
1465.896581,-889.3736335,1
1466.336736,-890.2715555,1
1466.778307,-891.1687814,1
1467.221333,-892.0652905,1
1467.665841,-892.9610652,1
1468.111855,-893.8560909,1
1468.559391,-894.7503565,1
1469.008458,-895.6438544,1
1469.459058,-896.5365805,1
1469.911181,-897.4285361,1
1470.364808,-898.3197276,1
1470.819909,-899.2101672,1
1471.276442,-900.0998732,1
1471.734356,-900.9888699,1
1472.193584,-901.877188,1
1472.654052,-902.7648645,1
1473.115671,-903.6519428,1
1473.578341,-904.5384729,1
1474.041954,-905.4245108,1
1474.506387,-906.3101192,1
1474.971506,-907.1953669,1
1475.437169,-908.0803291,1
1475.90322,-908.9650873,1
1476.369493,-909.8497279,1
1476.835817,-910.7343421,1
1477.302009,-911.6190253,1
1477.767882,-912.5038772,1
1478.233237,-913.3890013,1
1478.69787,-914.2745046,1
1479.161571,-915.1604961,1
1479.624127,-916.0470863,1
1480.085319,-916.9343864,1
1480.544928,-917.8225076,1
1481.002733,-918.7115603,1
1481.458512,-919.6016529,1
1481.912046,-920.4928915,1
1482.363116,-921.3853798,1
1482.811503,-922.2792188,1
1483.25699,-923.1745067,1
1483.699363,-924.0713373,1
1484.138412,-924.9698001,1
1484.57393,-925.8699795,1
1485.005718,-926.7719537,1
1485.433582,-927.6757957,1
1485.857335,-928.5815726,1
1486.276795,-929.4893456,1
1486.691784,-930.3991706,1
1487.102134,-931.3110976,1
1487.507681,-932.2251708,1
1487.908265,-933.1414293,1
1488.303737,-934.0599062,1
1488.693951,-934.9806287,1
1489.078771,-935.9036189,1
1489.458065,-936.8288935,1
1489.831708,-937.7564643,1
1490.199581,-938.6863387,1
1490.561569,-939.6185195,1
1490.917564,-940.5530056,1
1491.267462,-941.4897916,1
1491.611162,-942.428869,1
1491.948569,-943.3702258,1
1492.27959,-944.3138474,1
1492.604132,-945.2597166,1
1492.922107,-946.2078136,1
1493.233426,-947.1581167,1
1493.538003,-948.1106023,1
1493.835752,-949.0652445,1
1494.126586,-950.0220155,1
1494.410423,-950.9808857,1
1494.687178,-951.9418239,1
1494.956768,-952.9047968,1
1495.219107,-953.8697702,1
1495.474109,-954.8367081,1
1495.721687,-955.8055734,1
1495.961753,-956.7763274,1
1496.194218,-957.7489297,1
1496.418991,-958.7233382,1
1496.635981,-959.6995092,1
1496.845098,-960.6773971,1
1497.046249,-961.6569545,1
1497.239341,-962.6381322,1
1497.424281,-963.6208792,1
1497.600974,-964.6051423,1
1497.769325,-965.5908663,1
1497.929241,-966.5779939,1
1498.080627,-967.5664654,1
1498.223391,-968.556219,1
1498.357439,-969.5471906,1
1498.48268,-970.5393136,1
1498.599025,-971.5325192,1
1498.706383,-972.5267361,1
1498.804669,-973.5218909,1
1498.893797,-974.5179075,1
1498.973684,-975.5147078,1
1499.044247,-976.5122115,1
1499.105408,-977.5103357,1
1499.157086,-978.5089957,1
1499.199207,-979.5081045,1
1499.231695,-980.5075727,1
1499.254478,-981.5073092,1
1499.267484,-982.5072206,1
1499.270647,-983.5072116,1
1499.263899,-984.5071847,1
1499.247178,-985.5070408,1
1499.220423,-986.5066786,1
1499.183579,-987.5059954,1
1499.136594,-988.5048867,1
1499.07942,-989.5032466,1
1499.012011,-990.5009676,1
1498.934325,-991.4979411,1
1498.846321,-992.4940567,1
1498.747959,-993.4892028,1
1498.639203,-994.4832667,1
1498.520017,-995.4761341,1
1498.390369,-996.4676895,1
1498.250228,-997.4578164,1
1498.099567,-998.446397,1
1497.938359,-999.4333126,1
1497.766581,-1000.418443,1
1497.584211,-1001.401669,1
1497.391231,-1002.382866,1
1497.187623,-1003.361914,1
1496.973374,-1004.338688,1
1496.748468,-1005.313063,1
1496.512896,-1006.284915,1
1496.266649,-1007.254117,1
1496.009721,-1008.220542,1
1495.742107,-1009.184063,1
1495.463807,-1010.144552,1
1495.17482,-1011.101879,1
1494.87515,-1012.055917,1
1494.5648,-1013.006534,1
1494.243778,-1013.9536,1
1493.912092,-1014.896984,1
1493.56975,-1015.836554,1
1493.216762,-1016.772176,1
1492.853137,-1017.703715,1
1492.478885,-1018.631037,1
1492.09402,-1019.554004,1
1491.698556,-1020.472479,1
1491.292512,-1021.386327,1
1490.875909,-1022.295409,1
1490.448774,-1023.199591,1
1490.011139,-1024.098737,1
1489.563041,-1024.992715,1
1489.104523,-1025.881394,1
1488.635636,-1026.764646,1
1488.156443,-1027.642349,1
1487.667016,-1028.514386,1
1487.167434,-1029.380646,1
1486.657786,-1030.241023,1
1486.138167,-1031.095415,1
1485.608679,-1031.943725,1
1485.069426,-1032.785862,1
1484.520513,-1033.621735,1
1483.962046,-1034.451256,1
1483.394135,-1035.274338,1
1482.816885,-1036.0909,1
1482.230407,-1036.900858,1
1481.634811,-1037.704135,1
1481.030206,-1038.500654,1
1480.416705,-1039.290341,1
1479.79442,-1040.073126,1
1479.163468,-1040.848941,1
1478.523966,-1041.617724,1
1477.876033,-1042.379414,1
1477.219793,-1043.13396,1
1476.555371,-1043.881311,1
1475.882895,-1044.621424,1
1475.202495,-1045.354258,1
1474.5143,-1046.079777,1
1473.818442,-1046.79795,1
1473.115049,-1047.508745,1
1472.404251,-1048.212134,1
1471.686171,-1048.908088,1
1470.960932,-1049.596579,1
1470.228653,-1050.277578,1
1469.489447,-1050.95105,1
1468.74342,-1051.61696,1
1467.990676,-1052.275267,1
1467.231313,-1052.925928,1
1466.465428,-1053.568898,1
1465.693113,-1054.204131,1
1464.914462,-1054.831581,1
1464.129568,-1055.451206,1
1463.338528,-1056.062962,1
1462.541434,-1056.666811,1
1461.738385,-1057.262717,1
1460.929475,-1057.850643,1
1460.114803,-1058.430558,1
1459.294468,-1059.002434,1
1458.468568,-1059.566243,1
1457.637202,-1060.121962,1
1456.800469,-1060.669566,1
1455.958468,-1061.209034,1
1455.111295,-1061.740345,1
1454.259048,-1062.263475,1
1453.401819,-1062.778404,1
1452.539703,-1063.285107,1
1451.672792,-1063.783563,1
1450.801179,-1064.273749,1
1449.924953,-1064.755643,1
1449.044207,-1065.229224,1
1448.159031,-1065.694472,1
1447.269516,-1066.15137,1
1446.375753,-1066.599901,1
1445.477832,-1067.040049,1
1444.575842,-1067.471799,1
1443.669875,-1067.895137,1
1442.760018,-1068.310051,1
1441.846361,-1068.716528,1
1440.928992,-1069.114557,1
1440.008001,-1069.504132,1
1439.083477,-1069.885246,1
1438.15551,-1070.257899,1
1437.22419,-1070.622093,1
1436.289611,-1070.977837,1
1435.351863,-1071.325145,1
1434.411041,-1071.664035,1
1433.467238,-1071.994534,1
1432.52055,-1072.316675,1
1431.571073,-1072.630503,1
1430.618906,-1072.936071,1
1429.664149,-1073.233447,1
1428.706902,-1073.52271,1
1427.747269,-1073.803954,1
1426.785352,-1074.077287,1
1425.821256,-1074.34283,1
1424.855085,-1074.600721,1
1423.886943,-1074.851113,1
1422.916935,-1075.094177,1
1421.945165,-1075.330099,1
1420.971737,-1075.559082,1
1419.996752,-1075.781344,1
1419.020311,-1075.997118,1
1418.042511,-1076.206649,1
1417.063448,-1076.410199,1
1416.083215,-1076.608042,1
1415.101905,-1076.800464,1
1414.119603,-1076.987763,1
1413.136394,-1077.170244,1
1412.15236,-1077.34822,1
1411.167578,-1077.522009,1
1410.182122,-1077.691934,1
1409.196061,-1077.858317,1
1408.209463,-1078.021485,1
1407.222392,-1078.181764,1
1406.234908,-1078.339482,1
1405.247069,-1078.494963,1
1404.258931,-1078.648527,1
1403.270544,-1078.800487,1
1402.281958,-1078.951143,1
1401.293217,-1079.100781,1
1400.304364,-1079.249673,1
1399.315436,-1079.398073,1
1398.326471,-1079.54622,1
1397.337501,-1079.694334,1
1396.348556,-1079.842621,1
1395.359666,-1079.991265,1
1394.370854,-1080.140433,1
1393.382143,-1080.29027,1
1392.393553,-1080.440903,1
1391.405102,-1080.592441,1
1390.416804,-1080.744975,1
1389.428671,-1080.898579,1
1388.440715,-1081.053314,1
1387.452944,-1081.209224,1
1386.465363,-1081.366335,1
1385.477977,-1081.524665,1
1384.490787,-1081.684215,1
1383.503795,-1081.844982,1
1382.516999,-1082.006949,1
1381.530397,-1082.170097,1
1380.543987,-1082.334398,1
1379.557765,-1082.499821,1
1378.571725,-1082.66633,1
1377.585862,-1082.833884,1
1376.600169,-1083.002435,1
1375.614639,-1083.171936,1
1374.629264,-1083.342336,1
1373.644036,-1083.513585,1
1372.658948,-1083.685634,1
1371.673992,-1083.858439,1
1370.689161,-1084.031957,1
1369.704449,-1084.206147,1
1368.71985,-1084.380972,1
1367.735357,-1084.556399,1
1366.750967,-1084.732397,1
1365.766673,-1084.908935,1
1364.782472,-1085.085991,1
1363.79836,-1085.263541,1
1362.814335,-1085.441567,1
1361.830392,-1085.620052,1
1360.84653,-1085.798981,1
1359.862746,-1085.97834,1
1358.879039,-1086.158118,1
1357.895406,-1086.338303,1
1356.911846,-1086.518885,1
1355.928358,-1086.699856,1
1354.94494,-1086.881207,1
1353.96159,-1087.06293,1
1352.978307,-1087.245017,1
1351.995091,-1087.42746,1
1351.011939,-1087.61025,1
1350.02885,-1087.793377,1
1349.045822,-1087.976833,1
1348.062854,-1088.160609,1
1347.079943,-1088.344694,1
1346.097089,-1088.52908,1
1345.11429,-1088.713756,1
1344.131544,-1088.898714,1
1343.148848,-1089.083944,1
1342.166203,-1089.269437,1
1341.183605,-1089.455184,1
1340.201054,-1089.641177,1
1339.218548,-1089.827407,1
1338.236086,-1090.013868,1
1337.253666,-1090.200553,1
1336.271287,-1090.387456,1
1335.288949,-1090.574571,1
1334.306651,-1090.761892,1
1333.324391,-1090.949417,1
1332.342169,-1091.13714,1
1331.359984,-1091.325058,1
1330.377837,-1091.51317,1
1329.395726,-1091.701473,1
1328.413651,-1091.889966,1
1327.431613,-1092.078647,1
1326.44961,-1092.267516,1
1325.467644,-1092.456573,1
1324.485714,-1092.645817,1
1323.50382,-1092.835248,1
1322.521962,-1093.024865,1
1321.54014,-1093.214668,1
1320.558353,-1093.404655,1
1319.576602,-1093.594827,1
1318.594887,-1093.785181,1
1317.613206,-1093.975715,1
1316.63156,-1094.166428,1
1315.649949,-1094.357318,1
1314.668371,-1094.548381,1
1313.686827,-1094.739616,1
1312.705315,-1094.931019,1
1311.723836,-1095.122588,1
1310.742389,-1095.314319,1
1309.760973,-1095.50621,1
1308.779587,-1095.698259,1
1307.798232,-1095.890463,1
1306.816907,-1096.082819,1
1305.835611,-1096.275325,1
1304.854344,-1096.467979,1
1303.873106,-1096.660779,1
1302.891897,-1096.853723,1
1301.910715,-1097.046812,1
1300.929563,-1097.240049,1
1299.948441,-1097.433439,1
1298.96735,-1097.626987,1
1297.986293,-1097.820706,1
1297.005273,-1098.014609,1
1296.024291,-1098.20871,1
1295.043353,-1098.403031,1
1294.062463,-1098.597592,1
1293.081625,-1098.792421,1
1292.100847,-1098.987546,1
1291.120134,-1099.182999,1
1290.139493,-1099.378812,1
1289.15893,-1099.575019,1
1288.178454,-1099.771656,1
1287.198071,-1099.968757,1
1286.217788,-1100.166358,1
1285.237614,-1100.364496,1
1284.257556,-1100.563206,1
1283.277621,-1100.762525,1
1282.297818,-1100.96249,1
1281.318154,-1101.163134,1
1280.338636,-1101.364493,1
1279.359273,-1101.566601,1
1278.380072,-1101.769494,1
1277.401041,-1101.973203,1
1276.422186,-1102.177758,1
1275.443514,-1102.383186,1
1274.46503,-1102.589508,1
1273.486739,-1102.796747,1
1272.508646,-1103.004915,1
1271.530753,-1103.21402,1
1270.553061,-1103.424062,1
1269.575568,-1103.635033,1
1268.598274,-1103.846917,1
1267.621172,-1104.059691,1
1266.644258,-1104.273323,1
1265.667523,-1104.487773,1
1264.690958,-1104.702994,1
1263.71455,-1104.918927,1
1262.738285,-1105.135508,1
1261.762148,-1105.352663,1
1260.78612,-1105.570308,1
1259.81018,-1105.788348,1.03
1258.834306,-1106.006682,1.03
1257.858471,-1106.225193,1.03
1256.882647,-1106.44375,1.03
1255.906802,-1106.662211,1.03
1254.930899,-1106.880419,1.03
1253.954902,-1107.098201,1.03
1252.978769,-1107.315374,1.03
1252.002455,-1107.531734,1.03
1251.025914,-1107.747065,1.03
1250.049094,-1107.961127,1.03
1249.071941,-1108.173662,1.03
1248.094398,-1108.384398,1.03
1247.116407,-1108.593043,1.03
1246.137907,-1108.79929,1.03
1245.158837,-1109.002813,1.03
1244.179137,-1109.203279,1.03
1243.198746,-1109.400341,1.03
1242.21761,-1109.593653,1.03
1241.235674,-1109.782866,1.03
1240.252893,-1109.967634,1.03
1239.269223,-1110.147611,1.03
1238.284628,-1110.322454,1.03
1237.299076,-1110.49182,1.03
1236.312542,-1110.655369,1.03
1235.325008,-1110.812764,1.03
1234.336462,-1110.963669,1.03
1233.346897,-1111.107747,1.03
1232.356317,-1111.244664,1.03
1231.36473,-1111.37409,1.03
1230.372155,-1111.4957,1.03
1229.378617,-1111.609174,1.03
1228.384151,-1111.714206,1.03
1227.388801,-1111.810497,1.03
1226.39262,-1111.897766,1.03
1225.395668,-1111.975744,1.03
1224.398016,-1112.044174,1.03
1223.399741,-1112.102816,1.03
1222.400928,-1112.151445,1.03
1221.401671,-1112.189851,1.03
1220.402067,-1112.21784,1.03
1219.402223,-1112.235238,1.03
1218.40225,-1112.241887,1.03
1217.402264,-1112.237649,1.03
1216.402385,-1112.222403,1.03
1215.402738,-1112.196046,1.03
1214.403448,-1112.15849,1.03
1213.404646,-1112.10966,1.03
1212.406464,-1112.049489,1.03
1211.409034,-1111.977912,1.03
1210.412494,-1111.894871,1.03
1209.41698,-1111.800307,1.03
1208.422635,-1111.694166,1.03
1207.4296,-1111.576394,1.03
1206.438021,-1111.446939,1.03
1205.448043,-1111.305756,1.03
1204.459816,-1111.152799,1.03
1203.47349,-1110.98803,1.03
1202.489216,-1110.811418,1.03
1201.507146,-1110.622934,1.03
1200.527434,-1110.422552,1.03
1199.550236,-1110.21025,1.03
1198.575708,-1109.98601,1.03
1197.604009,-1109.749816,1.03
1196.635298,-1109.501652,1.03
1195.669736,-1109.241504,1.03
1194.707487,-1108.969356,1.03
1193.748716,-1108.685198,1.03
1192.793589,-1108.389023,1.03
1191.842273,-1108.08083,1.03
1190.894932,-1107.760622,1.03
1189.951735,-1107.428409,1.03
1189.012845,-1107.084211,1.03
1188.078424,-1106.728058,1.03
1187.148631,-1106.359996,1.03
1186.223617,-1105.98008,1.03
1185.303532,-1105.58838,1.03
1184.388517,-1105.184975,1.03
1183.478712,-1104.769955,1.03
1182.574251,-1104.343415,1.03
1181.675264,-1103.905455,1.03
1180.781879,-1103.456177,1.03
1179.894221,-1102.995689,1.03
1179.012411,-1102.524098,1.03
1178.136567,-1102.041518,1.03
1177.266804,-1101.54806,1.03
1176.403237,-1101.04384,1.03
1175.545974,-1100.528973,1.03
1174.695123,-1100.003579,1.03
1173.850785,-1099.467778,1.03
1173.01306,-1098.921697,1.03
1172.182041,-1098.365465,1
1171.357816,-1097.799213,1
1170.540469,-1097.223078,1
1169.730079,-1096.637197,1
1168.926718,-1096.041715,1
1168.130453,-1095.436777,1
1167.341346,-1094.822531,1
1166.559452,-1094.199128,1
1165.784823,-1093.566721,1
1165.017503,-1092.925465,1
1164.257533,-1092.275515,1
1163.504949,-1091.617027,1
1162.759786,-1090.950152,1
1162.022077,-1090.275041,1
1161.291854,-1089.59184,1
1160.569144,-1088.900696,1
1159.853972,-1088.201754,1
1159.146355,-1087.495165,1
1158.446297,-1086.781085,1
1157.753793,-1086.059678,1
1157.068822,-1085.331114,1
1156.391347,-1084.595574,1
1155.721316,-1083.853247,1
1155.058656,-1083.104332,1
1154.403273,-1082.34904,1
1153.755052,-1081.587593,1
1153.113852,-1080.820223,1
1152.479517,-1080.047169,1
1151.851868,-1079.268677,1
1151.230709,-1078.484996,1
1150.615825,-1077.696382,1
1150.006984,-1076.903092,1
1149.40394,-1076.105387,1
1148.806431,-1075.303528,1
1148.214189,-1074.49777,1
1147.626937,-1073.688367,1
1147.044394,-1072.875569,1
1146.466275,-1072.059618,1
1145.89229,-1071.240754,1
1145.322148,-1070.419209,1
1144.755555,-1069.595212,1
1144.192216,-1068.768987,1
1143.631836,-1067.940752,1
1143.074121,-1067.11072,1
1142.518779,-1066.279098,1
1141.965528,-1065.446084,1
1141.414094,-1064.611865,1
1140.864217,-1063.77662,1
1140.31565,-1062.940514,1
1139.768159,-1062.103702,1
1139.221523,-1061.266332,1
1138.675537,-1060.428537,1
1138.130013,-1059.590443,1
1137.584778,-1058.752159,1
1137.039683,-1057.913785,1
1136.494596,-1057.075406,1
1135.949406,-1056.237093,1
1135.404021,-1055.398907,1
1134.858363,-1054.5609,1
1134.312369,-1053.72311,1
1133.765997,-1052.885568,1
1133.219214,-1052.048293,1
1132.672004,-1051.211298,1
1132.124359,-1050.374587,1
1131.576279,-1049.538161,1
1131.027767,-1048.702019,1
1130.478831,-1047.866154,1
1129.929481,-1047.030562,1
1129.379729,-1046.195234,1
1128.829588,-1045.360162,1
1128.279077,-1044.525334,1
1127.728215,-1043.690738,1
1127.177022,-1042.85636,1
1126.625522,-1042.022185,1
1126.073741,-1041.188196,1
1125.521702,-1040.354378,1
1124.969424,-1039.520718,1
1124.416928,-1038.687202,1
1123.864229,-1037.853822,1
1123.311341,-1037.020566,1
1122.758277,-1036.187427,1
1122.205048,-1035.354398,1
1121.651663,-1034.521473,1
1121.098127,-1033.688647,1
1120.544446,-1032.855918,1
1119.990623,-1032.023284,1
1119.436663,-1031.190741,1
1118.882565,-1030.358289,1
1118.328333,-1029.525927,1
1117.773966,-1028.693655,1
1117.219465,-1027.861471,1
1116.664832,-1027.029376,1
1116.110067,-1026.197369,1
1115.555171,-1025.365449,1
1115.000145,-1024.533617,1
1114.444989,-1023.70187,1
1113.889705,-1022.87021,1
1113.334294,-1022.038634,1
1112.778757,-1021.207142,1
1112.223096,-1020.375733,1
1111.667313,-1019.544405,1
1111.11141,-1018.713158,1
1110.555387,-1017.881991,1
1109.999248,-1017.050902,1
1109.442993,-1016.21989,1
1108.886625,-1015.388955,1
1108.330145,-1014.558094,1
1107.773555,-1013.727306,1
1107.216857,-1012.896591,1
1106.660052,-1012.065948,1
1106.103142,-1011.235375,1
1105.54613,-1010.404871,1
1104.989016,-1009.574435,1
1104.431801,-1008.744066,1
1103.874489,-1007.913763,1
1103.31708,-1007.083525,1
1102.759577,-1006.25335,1
1102.20198,-1005.423238,1
1101.644291,-1004.593188,1
1101.086513,-1003.763198,1
1100.528646,-1002.933268,1
1099.970692,-1002.103396,1
1099.412653,-1001.273581,1
1098.85453,-1000.443823,1
1098.296324,-999.6141206,1
1097.738037,-998.7844725,1
1097.179671,-997.9548781,1
1096.621226,-997.1253366,1
1096.062703,-996.2958474,1
1095.504104,-995.4664096,1
1094.945429,-994.6370228,1
1094.38668,-993.8076861,1
1093.827857,-992.9783992,1
1093.268961,-992.1491614,1
1092.709993,-991.3199722,1
1092.150953,-990.4908313,1
1091.591843,-989.6617382,1
1091.032662,-988.8326924,1
1090.473411,-988.0036937,1
1089.914092,-987.1747416,1
1089.354703,-986.3458359,1
1088.795247,-985.5169761,1
1088.235723,-984.6881621,1
1087.676131,-983.8593934,1
1087.116473,-983.0306699,1
1086.556749,-982.2019912,1
1085.996958,-981.373357,1
1085.437102,-980.5447672,1
1084.877181,-979.7162214,1
1084.317195,-978.8877194,1
1083.757144,-978.0592609,1
1083.19703,-977.2308458,1
1082.636851,-976.4024738,1
1082.076609,-975.5741447,1
1081.516304,-974.7458582,1
1080.955937,-973.9176143,1
1080.395507,-973.0894127,1
1079.835014,-972.2612532,1
1079.274459,-971.4331358,1
1078.713843,-970.6050604,1
1078.153164,-969.7770268,1
1077.592424,-968.9490351,1
1077.031622,-968.1210852,1
1076.470758,-967.293177,1
1075.909833,-966.4653107,1
1075.348845,-965.6374862,1
1074.787796,-964.8097035,1
1074.226686,-963.9819629,1
1073.665513,-963.1542642,1
1073.104278,-962.3266078,1
1072.54298,-961.4989935,1
1071.981621,-960.6714216,1
1071.420198,-959.8438922,1
1070.858713,-959.0164054,1
1070.297165,-958.1889613,1
1069.735554,-957.36156,1
1069.173879,-956.5342017,1
1068.612141,-955.7068866,1
1068.050339,-954.8796148,1
1067.488473,-954.0523865,1
1066.926543,-953.2252019,1
1066.364548,-952.3980611,1
1065.802489,-951.5709643,1
1065.240364,-950.7439118,1
1064.678174,-949.9169037,1
1064.115918,-949.0899403,1
1063.553597,-948.2630219,1
1062.991208,-947.4361485,1
1062.428753,-946.6093206,1
1061.866231,-945.7825384,1
1061.303642,-944.955802,1
1060.740984,-944.1291119,1
1060.178258,-943.3024684,1
1059.615464,-942.4758716,1
1059.0526,-941.6493221,1
1058.489666,-940.8228201,1
1057.926662,-939.9963659,1
1057.363587,-939.1699599,1
1056.800441,-938.3436025,1
1056.237224,-937.517294,1
1055.673933,-936.6910347,1
1055.11057,-935.8648252,1
1054.547134,-935.0386657,1
1053.983624,-934.2125566,1
1053.420039,-933.3864983,1
1052.85638,-932.5604912,1
1052.292644,-931.7345357,1
1051.728833,-930.9086322,1
1051.164944,-930.0827812,1
1050.600978,-929.2569831,1
1050.036934,-928.4312385,1
1049.472811,-927.6055479,1
1048.908608,-926.7799117,1
1048.344325,-925.9543304,1
1047.77996,-925.1288047,1
1047.215514,-924.3033351,1
1046.650984,-923.4779222,1
1046.086371,-922.6525666,1
1045.521673,-921.8272688,1
1044.95689,-921.0020295,1
1044.392021,-920.1768491,1
1043.827065,-919.3517283,1
1043.26202,-918.5266677,1
1042.696887,-917.7016679,1
1042.131665,-916.8767295,1
1041.566351,-916.0518532,1
1041.000946,-915.2270398,1
1040.435449,-914.4022898,1
1039.869858,-913.577604,1
1039.304172,-912.7529833,1
1038.73839,-911.9284282,1
1038.172511,-911.1039396,1
1037.606535,-910.2795184,1
1037.040459,-909.4551654,1
1036.474282,-908.6308814,1
1035.908004,-907.8066672,1
1035.341623,-906.9825237,1
1034.775138,-906.1584518,1
1034.208547,-905.3344523,1
1033.64185,-904.5105261,1
1033.075045,-903.6866741,1
1032.508131,-902.8628973,1
1031.941106,-902.0391966,1
1031.373969,-901.2155731,1
1030.806719,-900.3920278,1
1030.239353,-899.5685617,1
